x,y
-1900,2280.665712
-1573.999609,2059.666413
-1652,1770
-1420,2308
-1351.332853,2578.002926
-1139.500586,1967.415681
-899.6675983,1939.667144
-893.9998047,1902.337611
-677,1561
-728,1595.500915
-240.6664267,1478.669309
6319.000391,-279.33313
3321.989456,2346.661014
3298.333573,2895.666168
2915.334415,3321.327884
3135.998828,3218.666199
3153.5,3202
2992.666756,3099.000732
3380,3095.328006
3213.666817,3123.999268
3424.667598,2751.993412
3195.200012,3857.58583
3115.832042,3859.8331
2716.665615,4054.662158
2896,4020
2585.331682,3941.333069
2411,4192
2503.999805,3822.999634
3118.334565,2728.830903
3292.666427,2700.331269
3229.334354,2317.332835
2817.829668,2628.66507
5868.666622,968.3349143
2634.335135,2463.997072
2601.000195,2587.66106
2588.669551,2437.666168
3165.665646,2520.668365
5314.166794,4867.590969
3385.000391,2440.664003
6151.666591,794.999268
6127.666427,1157.666199
5986.66542,913.6661685
6283,1353
6318,1419.667602
5890.666756,1191.333801
5834.333964,1148.002562
5780,1419
5655.332988,1113.332337
6237,1219.667663
6412,940
6445.834174,1117.166931
5902,770
5800.399994,25
5795.999609,-166.6626153
7157.334565,-2777.329805
5948.667598,-276.6669005
7793.004296,-3190.997804
6332,-133
1463.500391,-3478.332733
4286.999219,620.332398
4275.000391,428
4415.334415,482.6683645
1520.666427,-633.001464
5735.002343,126.000732
3335.33084,3230.668334
5515.335135,295.6691271
5588.003515,330
5712.333634,685
5529,-227
5504.666036,556.667663
5368.332628,129.000732
5721.000195,317.999268
5285.502929,248.3316355
5134.337884,288.6636064
5431.000976,419.3349296
5383.338711,432.6596108
1201.666687,419.666687
3509.667403,977.3323675
3158.333409,1249.583587
3709.336502,1405.669112
4165.665585,582.664735
3494.003335,943.6581163
3222.669941,811.332337
3233.000586,732.3308882
2883.332792,1002.498902
93.82927751,1329.504392
2810.000391,2803
2024.083003,-501.666245
3469.200012,1252.81062
3504.672254,932.1570182
6130.000391,-240.0043921
2294.000391,-274.3310267
6504,-377
3894.998633,2586.002196
6715.666622,-372
6672.335135,-429.9970719
3493.662131,-494.3265419
1362.332628,-3333.167633
2891.086037,939.4224059
1223.5,-352.8339532
5921.332792,537.9970719
4081,-1646
5380.335331,84.334167
5800.666982,-304.6694702
2910.335166,2465.832001
2911.999219,2818.672787
2844.333409,4013.669463
2598.166216,2789.251098
2625.920121,2776.917831
1086.80227,-195.6895626
2894.084174,2479.916001
2909.167388,2477.331628
2895.334467,2487.167282
2911.334483,2484.749817
2813.998438,4030
2828.332628,4030
2863.085834,4007.912325
3222.400024,768.6013046
3228,726.2557991
3233,682.2801638
3237.399963,640
3217.400024,806.3986649
3020.400024,1297.158371
2290,-282.4153077
3327,3203.691504
3368,3208.688735
3392,3262.658833
3340,3277.650527
3294,3242.669908
3154.676519,3208.00732
5822,-120
2430.332731,-879.5315074
2984.200012,2400.612133
2627.085932,2798.170759
6288,-358.4175227
2899.78505,2493.015738
2068,-189
6278.575665,1343.608522
3054.414849,2387.499634
2067.25,-558.125
2981.125,1315.375
3351.125,3238.250008
5714.5,104.125
1522,-627.9970719
5530.5,895.1250076
5558.199951,4970.508921
3749.832402,-1757.168365
6461.200195,-203.473852
6469.200195,-175.4893569
6460.000976,-180.498902
6439.200195,-197.4771745
6020.000122,-31.15720219
5675,78.70319341
5755,78.10348906
5798,128.0758019
5746,150.0636195
5679,123.0785706
5624,66.11013398
5778.002343,545.3367291
5838.000061,600.5035407
5861,608.7652127
5410.599976,954.5736022
5590.599976,900.6035043
5594.899994,909.5
5646,944
2742.800018,2799.294561
6318,-366.4004176
6316,-327.4220136
5886,534.5780779
5947.332597,564.500366
2082.916704,3927.16655
2083.494359,3905.498906
2085.916704,3878.332726
1462,-631.1190549
1505,-571.6520026
1574.5,-611.6298529
1558,-681.5910908
1491.5,-689.5866609
1100.800049,175.1426829
5327.725002,398.9094705
5324.049995,408.4066942
5335.500008,404.9986156
3873.333409,2680.000732
3772,825.1915343
4080.15,2846.448229
4081.700001,2832.71498
3848.335166,2673.498537
3860.335166,2703.159096
-999.3320723,3766.001463
-1685.999219,2359.332825
112.6664877,1365.34447
1231.998438,575.3284966
1202.666488,-346.0014632
1737.333634,14.6656505
3101.565609,422.929033
3488.14391,215.856237
3147.333964,1495
3455.369563,801.3254481
4229.333634,888
2804.204247,2379.638581
3073.998438,3269.331423
2716.666817,4054.999268
3845.333634,2665.994147
4522.203075,2307.530301
3071.112473,3263.704792
3007.44136,3283.102366
2993.438626,3242.117364
2997.666817,3208.332155
2997.833303,3216.416413
2998.249902,3222.249451
6108.11794,974.7783197
5866,205.9985368
5178.666427,29.99853676
6231.333964,-411.334319
6154.001562,810.3405072
6139.833994,788.6664126
6123.666366,1154
6422.333573,1109
1199.199951,54.63360472
1258.799988,21.195502
2018.400085,-84.16846769
2328.399963,-192.5499589
2259.399963,-300.4657899
2055.331682,-160.6661379
2674.666036,-627.998536
3650.399902,2562.826124
2703.199463,4136.569675
5437.400055,304.8791924
5238.400055,282.9107558
4039.998828,771.9970414
1548.005467,46.66638212
2356.664803,-504.662724
2064.665646,-732.6742512
3226.663632,1134.001464
3210.330449,1116.001464
4206.991408,2381.322089
4488.001953,2165.662874
3667,2595
2802,2762
2924.502538,2645.497438
5429.833378,851.1672665
5588.668169,904.1669005
1317.000092,-3352.132761
4468.658226,-1690.671323
4098,-1713.999939
4083,-1758
3126.700012,2505.069736
-879.1704967,3944.330537
6348.199997,3307.951533
2030.666509,-498.6664279
-1003.998438,3831.995608
-1003.999219,3961.330934
-878,4002.666138
-799.9984379,3869.335204
-876.0015621,3838
-1147.802783,3594.386506
-1081.789895,3638.402611
-1849.333512,3463.998536
-1661,2997
-1636.665707,2966.667663
-1817.750452,2920.461904
-1543.862534,2036.372598
-1531.86019,2046.376258
-1601.715694,2022.414323
-1581.711789,2072.432624
-1185.329729,1953
-1161.33123,1990.99634
-1158.575372,2172.213018
-1140.499414,2161.500732
2622.359769,2488.753492
3039.000976,2644.001098
-1279.762558,3657.105472
-1268.945228,3667.785152
-1281.447669,3671.786616
1338.333311,-3330.334015
1358.08271,-3334.249817
1447.333604,-3407.501464
2907,2487.333435
6368.041892,3198.707661
1659.667568,-3239.835296
1640.516207,-3350.954432
1642.266549,-3349.453883
1658.778069,-3782.094255
1663.028899,-3776.592242
1657.04146,-3779.916817
6603.833213,2561.668365
1307.915615,-3317.4978
4068.416664,7183.041672
1868.324997,-1538.521933
1181.5,-353.6000061
1619,-691
2645.600006,-618.5
3634.832988,-370.667297
3498.332402,288.3360276
3524.999414,212.0106143
4120.668379,488.669798
3413.000391,1334.333069
3760.000195,1396.166534
5422.667208,275.6661685
6080.001172,-79
5920.699982,815.1999817
5856.800003,976.7000122
6090.300018,1144.5
5388.999414,84.1669005
5707,317
5328,399
5338.834084,405.8365613
5534.333018,254.001464
3852.997852,2687.335386
3748.666817,2380.666168
3300.670722,2997.670591
2624.669551,2792.169097
4112.664474,-1732.008052
5903.333198,781.3316202
4101.333604,2855.333222
1192.332206,735.499634
596.5835886,134.9164096
1084.657835,48.65985857
2095.500195,-812.8305374
2095.000008,-591.75
2098.500008,-590.75
4119.340993,479.9978039
4124.003515,497.000732
3777.335947,2784.655951
3579.999609,2053.99771
1389.333573,-240.0021949
2046,-480
2072,-352
2455.333213,-290.3324528
2044.664474,-167.3301409
1513.333994,-687.3313381
1767.336307,-718.3385604
1068.003905,679.9900751
1136.663302,513.6725401
6342.332432,1353.666931
2674.331651,3931.998473
3268.83419,2529.833598
3036.672224,2533.990839
3138.666817,1246.997072
5534.666817,883.666931
6321.335526,-259.9934118
2070,-192
5518,36
5881.665029,666.0015269
5512.332792,1021.664704
5589.834775,867.1669005
5670.666396,1291.500366
6272.332792,1407.337461
5856.675018,1115.997804
2592.001562,4097.3331
4539.4121,-1611.241399
4059.332853,-1492.999268
4118,-1622
-62.73052234,285.9455484
5320.582661,4884.672215
5318.087453,4855.417732
7747.667388,-3295.332352
3780.666817,958
1145.600098,522.8025964
3840.664474,746.6639724
2069.999805,-550.999268
5950.999805,-81.66069138
2138.999414,-472.8363936
2596.002343,-487.6679594
3276.333964,2778.32746
3595.666396,1073.664704
1213.75,-3156.75
7651.663272,-3422.660328
2763.668379,2545.333567
3171,2462.998473
3171.667208,2502.998473
5249.665255,72
5254.000391,86.33280403
5250.116183,91.75569538
5724.107591,-101.2068955
5713.105443,-95.20918583
5860.134147,-99.20765892
5858.131804,-188.8748246
5998.130827,-112.815165
5870.933497,-240.7909016
3292,3052
6291.70216,-339.3929421
3305.5,3070
3322,3052
3331,3090
3336,3119
3175,3163
3192,3204
3110,3188
3139,3207
3164,3183
3172,3210
3075,3258
3086,3270
3005,3256
2970,3233
3090,3216
2987,3103.5
2994.5,3091
2980,3089
6714.248896,-372.2467212
2449,-843
2429,-828
2416,-854
3919.163077,2629.51098
7471,-2750
7480,-2736
7462,-2741
7646.499609,-3157.501098
7647.499414,-3134.998902
7640.833589,-3145.832733
7768.66542,-3235.83676
7679.5,-3169.5
7687,-3145.5
7667,-3152.5
7717.323029,-3346.683035
7724.99258,-3323.013908
7741,-3365.352101
7277,-3428
7277.25,-3420.5
7265.75,-3409.5
3561.333213,2523.002196
3670,2692.666199
4001,2336
3976,2333
3986,2350
3918,2314.5
3949.5,2341.5
3827,2227
3803,2222
3786,2223
3326.891311,636.8726286
2332.666982,4062.670195
2338.667403,4085.001098
2335.5,4160.5
2332,4171.5
5977.5,988.5
5975.5,994
5984,912.5
5989,918.25
5987,926.5
6127.75,1001.5
6130.5,999.5
6133.5,997.75
5991.375,1050
5994,1055
5995.75,1058
5972,1392
5958,1389
6388.5,1071
6385,1077.5
6380.5,1082
6231,1162
6293,1161
5897,702.5
5902,702.5
5906,701.75
5941.5,710
5944,712.5
5400.500098,412.1665421
5402.749707,413.9172818
5394.833303,414.1669081
5404.026361,415.2982218
5394.833596,417.6667328
5368.552136,346.1068749
5366.125293,349.3749085
5370.552526,349.6081559
5499,564
5493.75,439
5488.5,443
5998.13278,59.17751478
5472.5,449.5
5463.5,451.5
5454.5,464.5
5459.5,433.5
5433,443.5
6189.999219,-327.3345635
6198.666201,-325.3341975
6322.25,-108.5
6343.75,-128.25
6315,-150.25
2909.75,1301.5
2907,1312.5
3128,330
3134,328
3171,293
3177,291
3210,265
3204,266
3682,335
3676,333
3645,313
3638,310
3859.5,1270
3856.5,1273.5
3855.5,1291
3858,1294.5
5995.583573,66.10522784
6003.585135,62.6039468
3695.5,1442.5
3690.5,1449
5482.833183,1018.662905
3824,1350
5477.04784,1029.814067
5491.550671,1028.813701
3771.5,1417
3794.5,1402.5
3773,1385.5
3754.5,1350.5
3479.75,1287
3481,1288.5
3546.5,997.5
3572,1012.5
3525.5,979
3564.5,978
1823,-132.5
1627.333213,4.667601988
1597.333213,-16.99926798
1379,11
1353,23
1096,24
1119,16
1095,-3
1114,41
1062,7
934,-67
959,-80
975,-86
984,-78
626,122
600,176
1062,658.5
1061.5,675.5
1053,688
1087,690.5
1049,661.5
1046.5,669.5
1043.5,679
969.75,134.75
999,161.75
991.25,168.25
949.5,815.5
952.5,826
939.5,818.5
5728.666817,506.66687
5741.000781,522.999268
5721.667598,526.333801
2209.159531,-754.7833222
2218.161289,-744.7796621
2231.163827,-754.7833222
2226.400354,-706.3978832
1920.110068,-70.14060884
7218.001953,-2743.668395
7203.332432,-2704.666931
7159.994923,-2711.006588
2981.833183,1315.334198
5620.667388,607.4963399
2738.207371,2656.398219
3161.583589,1250.001097
1363.666036,35.66795942
7246,-3237.5
7251.5,-3233.5
7250.25,-3243.125
1313,-3925
1328,-3898
1284.75,-3451.25
1294.5,-3435.25
1275,-3435.5
1279.75,-3440.25
1393.5,-3236
1394,-3218.5
1207,-3193
1213,-3171
1226,-3130
1367,-3526.5
1396.5,-3519.5
1391.5,-3493
1362,-3500.5
1846,-3316
1848.5,-3312.5
1848,-3308.5
1440,-3312.5
5444,4825
5468,4822
5459,4844
5406.25,5103.5
5408,5104
5423.25,5110.5
5424.75,5111.25
5235,4913.5
5224,4928.5
5253,4927.5
5238.5,4937.5
5455,4811
5451.5,4812.5
5500.5,5006.5
5510,4981.5
5489.5,4975.5
5482,4993
5486.5,5003
5495.5,5014
5469.5,5000.5
3243.5,2376.5
3244.5,2381.5
3298.5,2482
3300.5,2485
3299,2486
2787.5,2861.5
5426.299988,317.900433
5439.100006,312.6998353
5435.600006,326
2946.5,2856
2948.875,2855.375
2944.5,2857.25
2975,2841.5
2970.5,2846
2636,2910
2628,2872
2639,2878
2628,2711
2628,2718
2731,2439
2665,2408
2760,2353
2759,2356
2761,2372
2617,2323
2611,2335
5971.668154,1343.834899
1375,-488
1380,-483
1443,-438
1450,-435
6291.117879,1293.200604
2404,4147
2413,4151
2401,4160
2405,4172
2459,4113
2481,3857
2491,3847.5
2502.5,3847.5
2486,3854
2901,3949
3129,3842
3360,3077
3357.5,3081.5
3077,2981
3033,3026
6275.834159,2370.668731
2262.999805,-1217.498902
3889.833409,-1603.500732
3749.750098,-1759.665323
3456.332011,799.001464
3342.318794,1074.308973
3340.666787,1071.997804
4047.124384,654.2045995
3997.000391,722.333801
4012.464462,3088.290612
3825.123212,2760.236442
3290.5,2900.5
3303,2908.5
3286,2913
3449,2923
3183,2683
3186,2698
6483.130242,1019.191423
4024,2819
4027,2724
4012,2691
4013,2649
4189,2871
4122,2926
4121,2947
4079,2957
5373.999805,160.6667837
4410.333311,2125.495059
3173,2477
2932,2539
2837,2787
2842.249707,2814.916413
2836.3331,2819.666245
3377,2451
3392,2465
3369,2456
3387,2457
3363,2475
3369,2484
3733.5,2385.5
3733.5,2392
3141,1346.5
3150,1364.5
3157,1337
3161,1346
3168,1349
3453,775
3451,814
3219,1094
3228,1101
3216,1109
3406.5,1265.5
3441,1356
3386,1321
3420,1280
3677,1412
3681,1426
3695,1418
3653,1426
3233,751
3071,722
3016,715
3116,739
2991,1263
3027,1295.5
3036.5,1302.5
3023.5,1306
5505,-213
5526,-229
5513,-242
-1212,3454
-1390,3500
-1631,1751
-1599,1768
-1635,1787
-1661,1770
-676,1550
-656,1559
-688,1562
-671,1567
-322,1482
-340.5,1454
-330,1508
3988.08105,-1520.586378
3984.916607,-1515.666733
4139,519
4109,503
4563.663287,-1627.163256
4125,611
3997.893453,-1649.590404
3062.192141,974.4209113
5786,1415
5817,1366
5717,1310
6305,1010
6348,1060
6062,1230
6098.667192,562.0022904
1527.399994,-676.2459441
2188,-288.5
2175.5,-267.5
2256.833409,-1195
2293,-1219
5937.135123,805.2130177
-1614,2966
-1627.5,2964.5
-1676.5,2920.5
-1687,2917
-1720,2842
-1727.5,2847
-1732,2853
-1697.5,2865.5
-1701.5,2866.5
-1685.5,2832.5
-1690.5,2836
-1732.5,3122.5
-1729.5,3121.5
-1731.5,3126
-1653.5,2925
-1606,2991
-1719,2978
-1546,2634
-1583,2652
-1442.665615,2299.000732
-1424.167598,2287.004024
-1409.329473,2304.668973
-1426,2319
-1214.332792,2418.999268
-1148.665975,2406.002195
-1135.331291,2521.994879
-1210.001172,2640.996342
-1210,2490
-1170,2494
-1216,2506
-1179,2512
-964,1970
-993,1927
-1003,1964
-966,1943
-564,1469
-584,1470
-572,1470
1210.997657,782.6698591
1243.665255,779
1342.002343,837.6595498
956,818
1094,163
1116,162
1111,181
1003,400
965,419
980,483
990,480
979,405
1014,-2
1092,-177
1104,-184
1109,-175
1259,-358
1419,-478
1426,-457
1395,-461
1921,-268
1937,-251
2308.959775,-693.9685232
1514,-127
1523,-125
1516,-133
1531,-134
1366,-280
1388,-289
1387,-274
1499.328136,-603.3235527
1747,-726
1808,-685
1730,-453
1749,-470
1760,-464
1741,-469
1862,-362
1864,-352
1855,-357
2300,-99
2299,-81
2263,-123
2269,-123
2269,-106
2003,-85
1937,-67
2145,-593
2340,-532
2430,-540
2345,-528
2362,-537
2361,-526
2186,-627
2179,-623
2085.667012,-785.4996342
2076.666817,-785.3313925
1964.167308,-785.4158318
1938.332011,-772.998536
1935.324982,-798.0029281
2384,-1158
2404,-1163
2468.500195,-1142.499634
2456.002734,-1154.997072
2460.002343,-1175.344446
2083,-731
2098,-728
2080,-747
2123,-667
2146,-768
2386.668709,-237.0029265
2452,-243
2471,-224
2453,-211
2476,-201
2686,-142
2346,-691
2507,-582
2553,-603
2503.335166,-565.3396751
2541,-427
2408,-405
2613,-674
2606,-666
2622,-713
2631.832988,-582.1665345
2632.332402,-568.0021961
2632.666787,-574.501464
2729,-313
2723,-308
2716,-266
2719,-253
2528,-722
2534,-726
2545,-722
2517,-741
2496,-1002
2313,-1042
5227,127
5214,130
5315,218
5303,217
5314,229
5319,209
5577,362
5548,298
5610,353
5586,350
5716,582
5707,606
5708,609
5966,803
6130,804
6436,902
6392,936
6452,945
6436,911
5420,780
5386,728
5450,716
5396,792
5456,800
2627,4027
3715.5,2407.5
4495.035621,2165.626822
6242.833604,1357.334182
5893.330449,1020.004392
2664,2748
2917,2609
5837.458348,1100.60904
5819.320686,809.9941438
5918.332072,810.001464
5609.766536,870.816202
5619.121845,1056.267187
5578.333183,1032.997804
3357.330059,1478.668723
1723.33123,-56.66491888
802,-3642
794.5,-3639.875
813.5,-3639.625
3458.750195,982.5849264
2756.662686,3782.670632
6140,1440
3551.338711,292.6705606
3523.337299,219.1771488
3494.000391,188.000732
4044,8229
408.6679583,1009.993412
1225.416704,764.9152687
1230.336142,741.6519246
1119.583491,681.9145367
1075.988284,685.175151
1057.168852,675.3338163
818.3302767,638.4950589
914.3341897,637.6679985
913.3332133,673.000366
997.6654351,427.9904837
937.3328228,501.998536
1152.667208,395.332337
1181.999609,354.000732
883.9988284,104.6683645
983.1701062,-99.49816995
1159.166509,-125.6775224
1205.998438,-283.6679985
1202.002343,-330.6742512
1338.998633,-118.0043921
1556,44
1572.000391,-341.3330995
1504.001953,-401.3367901
1520.666427,-623.3374916
1684.667208,-534.6719941
1700,-702
1870.5,-632.498902
1928.832432,-459.6694778
2011.334354,-287.9978039
2024.332823,-425.667602
2422.659757,-217.3345635
2292.004686,-542.6664325
2082.666787,-485.1663667
2079.002734,-747.6705911
2274.666817,-839.3367291
2564.666787,-736.6720246
2542.001172,-594.6749832
2561.999219,-416.0036601
2629.000976,-262.6676478
1307.333994,-3512.49085
1218,-3402
4770.668709,136.0058562
5219.666607,231.6661837
5251.833589,87.749817
5246.668379,28.66397242
5388.833784,114.3341975
5385.666201,123.1665498
5516.331456,296.1683645
5451.000391,347.000732
5477.670301,507.9934118
5769.998828,457
5729.330089,718.3349296
5894,1190
5768.999609,1408.996706
6306.334955,1382.997438
6386.018941,1128.659946
6273.999219,1023.991216
5914.66877,-48.67205516
6312.000781,-161.3330842
6477.000976,-345.3301714
5932.833491,529.1575749
5940.500683,536.0843805
5925.416591,522.5827182
6542.833573,-360.6665498
6542.66952,-384.9879217
3938.666817,2708.334198
5674.666396,361.500366
-1833,3258
-1864,3244
5996.995509,400.6595803
5667.996485,728.3239493
5568.665225,978.6661379
5963.002148,978.3188251
5984.66913,1035.65923
6351.998047,1144.502562
6326,1402
6720,-364
6219,-405.6698286
6037.668935,65.99414384
6069.666997,-49.16287439
5770.666201,-185.3429818
7335.834084,-2633.506405
7632,-3168
3505.999219,1817.664338
3686.334159,2411.329424
4045.667794,2276.323202
3920.670722,2537.338208
-1300.833198,2475
6071.5,572.5
6089.5,569
6084,573.5
5387,39
5388,65
5323.500391,169.3338315
5335.666591,185.5047581
5379.499219,103.5
5389,124
3571,618
3592,603
3554,614
3525,496
3568,493
3535,404
3673.442757,156.9436345
3616.264922,205.6281035
3539,282.5
3539,293.5
3540.5,305
3556,286.5
3658,70.5
3668,75.5
3666,50
3666,39
3381,188
3394,188
3381,208
4034,944
4050,952
3971,911
3915,504
3877,535
3921,534
3996.002343,813.0029281
3008.779485,3246.779601
2996.499219,3249.833466
2979.065218,3282.436284
2996.999414,3289.99817
4271,619
4295.5,616
4378,463
4383,480
4386,497
4390.5,468.5
4391,485.5
4372.5,453.5
4176,580
4201,574
4198,585
3394,1046
2016.80897,-64.32062464
2271.124774,-823.8060148
3204.059946,3821.119136
6496.024408,2436.485085
3896.052136,669.9022601
1958.666366,-825.3308729
5530.352709,535.4034039
3841.734379,2567.430824
1842.998828,-3323.002928
1728.333799,-3519.997804
1713.999609,-3615.667282
1335.167177,-3423.498536
1412.667989,-3362.001464
1304,-3552.000732
1296,-3920.335662
1305.001953,-3541
1250.328902,-3469.6669
1844.375,-626.3336409
1847.833495,-624.2510065
1940.999219,-531.6658025
1805,-737
1787.666427,-740.6669005
1790.666366,-726
1739.999219,-653.999634
1664.250488,-641.7551241
1663.001074,-637.3394894
1628.001562,-642.6669005
1534.667372,-458.999634
1529.500391,-432.833069
1477.333979,-605.000732
1481.5,-414.9999695
1477,-408
1650.000781,-346.999268
1640.666366,-341.0021961
1651.332402,-335.6691271
1604.166591,-351.1669005
1420.75,-200.4999924
1431.334806,-241.6640029
1350.666802,64.3330995
1360,64.33236748
1381,38.99926798
1294.166607,74.99963399
2060.335557,-557.6702099
2148.666396,-468.6676325
2105,-464.8350944
2059.332792,-741.0021961
1425.16729,-3554.500183
1431.334077,-3554.000549
1775.667403,-3370.166565
1738.335361,-3418.334533
6715.666704,-382.9183722
1232.333573,-3419.332367
3958.667568,2482.011712
3801.996095,2487.656286
1221.665615,-3410.334533
1419,-3223
4008.166787,2288.166916
3620,2610
3724,2458
3863.999219,2848.665452
4046.832206,3036.5
4083.000586,3040.334182
4206.000781,2423.32796
3538.104271,458.8160081
4392.670271,2213.983164
4801.328557,183.3367291
4567.668544,2184.988654
4781.335855,140.0058562
5369.103686,266.8182984
5363.664443,273.1622183
3560,-498
5549.673847,234.6833709
5541.672449,227.0091502
5589.333604,288.3320015
5469.667388,36.33273349
5502.833409,26.49926798
5564.000781,189
5641.499024,271.9978039
5718.666411,253.3363936
5910.834159,147.833435
6087.665615,38.66691576
6197.333799,-104.001098
3320,2980
3263,2978
3346,2975
5528.333573,55.00073202
-1353.667989,3762.661746
-1352.862729,3776.255475
3230.665255,2502.329424
3179.33066,2300.991216
2989.333784,2404.333069
2926.999219,2487.664003
2645.170016,2486.998536
2544.333604,2495.331605
3144.333198,2939.339322
3186.001562,2818.662539
2976.332823,3211.330522
3168.669731,3299.667633
3129.666817,3818.989386
2437.666411,3864
2457.331456,3802.001098
2545.834467,4271.666184
2484,4006.997438
2772.666817,4015.330171
3339.998438,3233.00366
3342.000195,3026
4963.333994,5128.995974
5518.663272,4933.997072
2755.834077,2805.750366
901.167583,392.6625084
879.3327923,-116
866.3347449,-116.333069
1153.666802,-247
1145.666802,-251.000366
1586.000061,-317
1239,747.3381931
999.0003905,740.1665498
1006.667192,743.499634
1159.500195,-94.16763252
1161.166997,-86.66726651
1530.335526,-78.99853596
1269.335135,-455.6690966
2034.000391,-844.3334502
2031.000781,-836.1658177
2544.333198,-492.6667328
2542.751269,-498.250366
1488.332628,-3383
5307.332823,-12.99963399
5432.668364,-27.99816995
1147.084385,651.4166641
1160.253417,651.25
5834.290945,-198
5326.333409,-45.66667175
6151.821015,894.666687
3233.76074,1111.333374
3898.809525,2582.666687
3713.108372,2420
2700.056596,3904.000031
3120.472047,3378.000031
3123.666366,2537.009516
3630.126336,2186
3547.039688,1933
4300.997657,1188.656902
